Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,New_Product_ID,Sales,Order Date_new,Ship Date_new
8963,CA-2024-157280,5/11/2024,7/11/2024,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",FUR-FU-10004665,273.96,5-Nov-24,7-Nov-24
8964,CA-2024-157280,5/11/2024,7/11/2024,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,TEC-AC-10000057,89.97,5-Nov-24,7-Nov-24
8965,CA-2024-157280,5/11/2024,7/11/2024,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",FUR-FU-10003806,756.8,5-Nov-24,7-Nov-24
8966,CA-2025-106691,6/11/2025,12/11/2025,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,OFF-BI-10000145,1.248,6-Nov-25,12-Nov-25
8967,CA-2024-134180,3/11/2024,7/11/2024,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892,72,3-Nov-24,7-Nov-24
8968,CA-2024-134180,3/11/2024,7/11/2024,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,FUR-CH-10004886,470.155,3-Nov-24,7-Nov-24
8969,CA-2022-166730,30/12/2022,1/1/2023,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,OFF-ST-10002554,39.128,30-Dec-22,1-Jan-23
8970,CA-2025-157469,2/12/2025,7/12/2025,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,OFF-AR-10001662,19.728,2-Dec-25,7-Dec-25
8971,CA-2025-157469,2/12/2025,7/12/2025,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,TEC-PH-10004531,151.188,2-Dec-25,7-Dec-25
8972,CA-2025-122308,24/03/2025,28/03/2025,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",FUR-CH-10000665,271.764,24-Mar-25,28-Mar-25
8973,US-2022-149034,19/11/2022,21/11/2022,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,TEC-AC-10003023,47.496,19-Nov-22,21-Nov-22
8974,CA-2025-159226,25/04/2025,27/04/2025,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",FUR-BO-10004709,344.981,25-Apr-25,27-Apr-25
8975,CA-2025-156622,23/11/2025,26/11/2025,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,OFF-PA-10000478,36.288,23-Nov-25,26-Nov-25
8976,CA-2025-156622,23/11/2025,26/11/2025,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,OFF-PA-10002923,78.304,23-Nov-25,26-Nov-25
8977,CA-2025-156622,23/11/2025,26/11/2025,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",FUR-TA-10003008,127.785,23-Nov-25,26-Nov-25
8978,CA-2025-156622,23/11/2025,26/11/2025,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,OFF-BI-10003707,6.104,23-Nov-25,26-Nov-25
8979,CA-2022-119529,3/11/2022,5/11/2022,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,07050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,OFF-BI-10000546,5.76,3-Nov-22,5-Nov-22
8980,CA-2023-150413,19/10/2023,24/10/2023,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,OFF-BI-10000404,1.72,19-Oct-23,24-Oct-23
8981,CA-2022-108182,6/2/2022,10/2/2022,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",OFF-BI-10001196,8.952,6-Feb-22,10-Feb-22
8982,CA-2024-110898,6/3/2024,12/3/2024,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",OFF-AP-10001626,2.334,6-Mar-24,12-Mar-24
8983,CA-2024-110898,6/3/2024,12/3/2024,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656,1.728,6-Mar-24,12-Mar-24
8984,CA-2024-110898,6/3/2024,12/3/2024,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,FUR-FU-10003773,159.04,6-Mar-24,12-Mar-24
8985,CA-2024-110898,6/3/2024,12/3/2024,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,FUR-TA-10000849,145.98,6-Mar-24,12-Mar-24
8986,CA-2023-123092,3/12/2023,7/12/2023,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",FUR-FU-10000222,77.952,3-Dec-23,7-Dec-23
8987,CA-2023-123092,3/12/2023,7/12/2023,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718,95.97,3-Dec-23,7-Dec-23
8988,CA-2023-123092,3/12/2023,7/12/2023,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,TEC-PH-10001700,105.584,3-Dec-23,7-Dec-23
8989,CA-2023-123092,3/12/2023,7/12/2023,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,OFF-AR-10004078,9.344,3-Dec-23,7-Dec-23
8990,US-2023-128587,24/12/2023,30/12/2023,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",FUR-FU-10003026,9.68,24-Dec-23,30-Dec-23
8991,US-2023-128587,24/12/2023,30/12/2023,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,TEC-CO-10003763,4899.93,24-Dec-23,30-Dec-23
8992,US-2025-139577,1/10/2025,6/10/2025,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708,104.75,1-Oct-25,6-Oct-25
8993,CA-2025-159100,16/10/2025,21/10/2025,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,18.528,16-Oct-25,21-Oct-25
8994,CA-2025-159100,16/10/2025,21/10/2025,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,FUR-TA-10001950,1875.258,16-Oct-25,21-Oct-25
8995,CA-2022-109043,15/08/2022,17/08/2022,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,OFF-PA-10000312,91.36,15-Aug-22,17-Aug-22
8996,CA-2022-109043,15/08/2022,17/08/2022,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,OFF-AP-10004708,152.24,15-Aug-22,17-Aug-22
8997,US-2025-116491,11/11/2025,13/11/2025,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,TEC-PH-10004532,35.184,11-Nov-25,13-Nov-25
8998,CA-2025-122763,20/03/2025,20/03/2025,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000474,56.704,20-Mar-25,20-Mar-25
8999,CA-2025-122763,20/03/2025,20/03/2025,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,OFF-PA-10002378,274.064,20-Mar-25,20-Mar-25
9000,CA-2025-137785,13/05/2025,17/05/2025,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,FUR-CH-10001482,458.43,13-May-25,17-May-25
9001,CA-2022-133389,22/06/2022,22/06/2022,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,OFF-BI-10001553,8.226,22-Jun-22,22-Jun-22
9002,CA-2022-103807,2/12/2022,9/12/2022,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199,5.95,2-Dec-22,9-Dec-22
9003,CA-2022-103807,2/12/2022,9/12/2022,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195,15.24,2-Dec-22,9-Dec-22
9004,CA-2023-102855,5/4/2023,6/4/2023,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,239.94,5-Apr-23,6-Apr-23
9005,CA-2023-102855,5/4/2023,6/4/2023,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,OFF-AR-10002467,23.84,5-Apr-23,6-Apr-23
9006,CA-2025-107825,18/11/2025,18/11/2025,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",OFF-ST-10001321,92.52,18-Nov-25,18-Nov-25
9007,CA-2025-107825,18/11/2025,18/11/2025,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",OFF-ST-10000777,37.76,18-Nov-25,18-Nov-25
9008,CA-2025-107825,18/11/2025,18/11/2025,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,OFF-LA-10003720,7.38,18-Nov-25,18-Nov-25
9009,CA-2025-107825,18/11/2025,18/11/2025,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",FUR-FU-10000206,5.82,18-Nov-25,18-Nov-25
9010,CA-2025-106047,12/7/2025,18/07/2025,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",OFF-PA-10000791,3.816,12-Jul-25,18-Jul-25
9011,CA-2025-127803,19/05/2025,23/05/2025,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,OFF-BI-10001787,26.16,19-May-25,23-May-25
9012,CA-2023-137071,20/12/2023,21/12/2023,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,TEC-AC-10004353,100.8,20-Dec-23,21-Dec-23
9013,CA-2024-121447,21/02/2024,22/02/2024,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",FUR-FU-10001861,135.8,21-Feb-24,22-Feb-24
9014,CA-2025-143084,18/03/2025,22/03/2025,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,OFF-AR-10002766,13.9,18-Mar-25,22-Mar-25
9015,CA-2025-143084,18/03/2025,22/03/2025,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,OFF-EN-10003072,19.4,18-Mar-25,22-Mar-25
9016,CA-2024-131639,17/12/2024,23/12/2024,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,OFF-BI-10001636,13.488,17-Dec-24,23-Dec-24
9017,CA-2024-131639,17/12/2024,23/12/2024,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",OFF-BI-10000948,11.416,17-Dec-24,23-Dec-24
9018,CA-2024-161361,26/03/2024,28/03/2024,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",OFF-PA-10001838,17.64,26-Mar-24,28-Mar-24
9019,CA-2024-161361,26/03/2024,28/03/2024,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",OFF-BI-10002215,17.04,26-Mar-24,28-Mar-24
9020,CA-2022-100706,16/12/2022,18/12/2022,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,TEC-AC-10001314,99.98,16-Dec-22,18-Dec-22
9021,CA-2022-100706,16/12/2022,18/12/2022,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,FUR-FU-10002268,29.46,16-Dec-22,18-Dec-22
9022,CA-2023-129525,15/11/2023,20/11/2023,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",OFF-BI-10002133,166.92,15-Nov-23,20-Nov-23
9023,US-2024-141880,22/08/2024,23/08/2024,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,FUR-FU-10001979,98.328,22-Aug-24,23-Aug-24
9024,CA-2023-165799,29/06/2023,2/7/2023,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,FUR-CH-10001482,117.882,29-Jun-23,2-Jul-23
9025,CA-2024-102127,26/06/2024,2/7/2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018,20.97,26-Jun-24,2-Jul-24
9026,CA-2024-102127,26/06/2024,2/7/2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",TEC-AC-10000397,139.96,26-Jun-24,2-Jul-24
9027,CA-2024-102127,26/06/2024,2/7/2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",FUR-FU-10003976,37.74,26-Jun-24,2-Jul-24
9028,US-2024-152415,17/09/2024,22/09/2024,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,01752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",FUR-FU-10002597,14.82,17-Sep-24,22-Sep-24
9029,US-2024-152415,17/09/2024,22/09/2024,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,01752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",FUR-FU-10004865,191.82,17-Sep-24,22-Sep-24
9030,CA-2022-138198,18/07/2022,23/07/2022,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",OFF-BI-10002103,13.904,18-Jul-22,23-Jul-22
9031,CA-2025-128041,1/9/2025,1/9/2025,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,OFF-AP-10001005,314.6,1-Sep-25,1-Sep-25
9032,CA-2025-128041,1/9/2025,1/9/2025,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,FUR-TA-10002607,283.56,1-Sep-25,1-Sep-25
9033,CA-2025-105823,22/06/2025,26/06/2025,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FUR-CH-10000454,487.96,22-Jun-25,26-Jun-25
9034,CA-2022-152268,2/9/2022,7/9/2022,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,OFF-BI-10001359,1793.98,2-Sep-22,7-Sep-22
9035,CA-2023-148873,1/10/2023,5/10/2023,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,OFF-BI-10003196,2.992,1-Oct-23,5-Oct-23
9036,CA-2023-148873,1/10/2023,5/10/2023,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657,108.768,1-Oct-23,5-Oct-23
9037,CA-2023-166492,7/4/2023,10/4/2023,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,OFF-PA-10002262,25.92,7-Apr-23,10-Apr-23
9038,CA-2023-166492,7/4/2023,10/4/2023,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,OFF-ST-10002214,22.58,7-Apr-23,10-Apr-23
9039,CA-2025-157420,21/11/2025,21/11/2025,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555,55.176,21-Nov-25,21-Nov-25
9040,CA-2024-117121,17/12/2024,21/12/2024,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,OFF-BI-10000545,9892.74,17-Dec-24,21-Dec-24
9041,CA-2022-138177,19/09/2022,24/09/2022,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,FUR-TA-10004607,73.915,19-Sep-22,24-Sep-22
9042,CA-2022-114335,28/09/2022,3/10/2022,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,FUR-FU-10000277,337.088,28-Sep-22,3-Oct-22
9043,CA-2023-168760,22/09/2023,26/09/2023,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,OFF-AP-10004532,61.44,22-Sep-23,26-Sep-23
9044,CA-2024-168830,7/11/2024,13/11/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911,479.97,7-Nov-24,13-Nov-24
9045,CA-2025-137463,16/12/2025,20/12/2025,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,OFF-BI-10003196,5.984,16-Dec-25,20-Dec-25
9046,CA-2025-137463,16/12/2025,20/12/2025,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358,189.95,16-Dec-25,20-Dec-25
9047,CA-2025-137463,16/12/2025,20/12/2025,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,TEC-AC-10000057,149.95,16-Dec-25,20-Dec-25
9048,CA-2025-137463,16/12/2025,20/12/2025,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,OFF-AR-10001988,29.95,16-Dec-25,20-Dec-25
9049,CA-2025-137463,16/12/2025,20/12/2025,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,OFF-LA-10003498,44.4,16-Dec-25,20-Dec-25
9050,CA-2022-124513,21/09/2022,25/09/2022,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,OFF-AR-10002956,66.03,21-Sep-22,25-Sep-22
9051,CA-2023-165554,18/05/2023,22/05/2023,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724,10.86,18-May-23,22-May-23
9052,CA-2022-141838,26/03/2022,31/03/2022,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,OFF-AR-10004272,3.36,26-Mar-22,31-Mar-22
9053,CA-2022-141838,26/03/2022,31/03/2022,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,OFF-BI-10003291,27.936,26-Mar-22,31-Mar-22
9054,CA-2022-141838,26/03/2022,31/03/2022,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100,28.784,26-Mar-22,31-Mar-22
9055,CA-2025-117009,22/09/2025,28/09/2025,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,OFF-SU-10001218,21.96,22-Sep-25,28-Sep-25
9056,CA-2023-128993,12/9/2023,17/09/2023,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,TEC-AC-10004209,21.98,12-Sep-23,17-Sep-23
9057,CA-2023-160227,2/11/2023,4/11/2023,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,FUR-CH-10002073,2621.322,2-Nov-23,4-Nov-23
9058,CA-2023-149097,20/10/2023,24/10/2023,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,FUR-FU-10003424,74.76,20-Oct-23,24-Oct-23
